,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent
5207,"18 TRENTHAM ROAD, TYLDEN",-37.328787,144.400843,3.0,1.0,2,$160,House,May 2008,3444,2008,5,TYLDEN,160
5238,"31 TYLDEN TRENHAM ROAD, TYLDEN",-37.3204956,144.3262756,3.0,2.0,4,$340_per_week,none,April 2008,3444,2008,4,TYLDEN,340
5239,"NULL 31 TYLDEN TRENHAM ROAD, TYLDEN",-37.3204956,144.3262756,3.0,2.0,4,$340_per_week,none,April 2008,3444,2008,4,TYLDEN,340
5372,"35 GRANITE LANE, TYNONG",-38.074589,145.629591,4.0,2.0,4,$700,Acreage,November 2008,3813,2008,11,TYNONG,700
5373,"200 GLEESON ROAD, TYNONG",-38.11379,145.639756,3.0,1.0,0,$310_pw,none,September 2008,3813,2008,9,TYNONG,310
5374,"""""TURRIFF""""/645 GEMBROOK-TONIMBUK ROAD, TYNONG",-37.9843196,145.6007364,3.0,1.0,3,$450_Weekly,House,July 2008,3813,2008,7,TYNONG,450
5375,"35 TYNONG ROAD, TYNONG",-38.080811,145.624185,3.0,1.0,1,$290,House,June 2008,3813,2008,6,TYNONG,290
5376,"35 TYNONG ROAD, TYNONG",-38.080811,145.624185,3.0,1.0,1,$290_pw,House,June 2008,3813,2008,6,TYNONG,290
5377,"""TURRIFF""/645 GEMBROOK-TONIMBUK ROAD, TYNONG",-37.983811,145.611476,3.0,1.0,3,$450_Weekly,House,May 2008,3813,2008,5,TYNONG,450
57,"28 JORGENSENS ROAD, BULART",-37.6059279,141.9061377,2.0,1.0,2,$140,House,April 2008,3314,2008,4,BULART,140
86,"183 BULLA ROAD, BULLA",-37.632437,144.795936,5.0,2.0,2,$175_-_$400,House,July 2008,3428,2008,7,BULLA,400
118,"1395 SOMERTON ROAD, BULLA",-37.628019,144.820348,3.0,1.0,2,$280_per_week,House,August 2008,3428,2008,8,BULLA,280
119,"1395 SOMERTON ROAD, BULLA",-37.628019,144.820348,3.0,1.0,2,$280,House,July 2008,3428,2008,7,BULLA,280
120,"1400 SOMERTON ROAD, BULLA",-37.6275116,144.8181722,4.0,2.0,4,$750,Acreage,May 2008,3428,2008,5,BULLA,750
121,"1355 SOMERTON ROAD, BULLA",-37.628431,144.824132,3.0,1.0,0,$260,House,February 2008,3428,2008,2,BULLA,260
148,"21 FIDDLERS LANE, BULLARTO",-37.396072,144.221096,3.0,2.0,3,$1000,House,July 2008,3461,2008,7,BULLARTO,1000
188,"28/78 MANNINGHAM ROAD, BULLEEN",-37.766584,145.090281,2.0,1.0,1,$320_per_week,Unit/apmt,July 2008,3105,2008,7,BULLEEN,320
189,"28/78 MANNINGHAM ROAD, BULLEEN",-37.766584,145.090281,2.0,1.0,1,$300,Unit/apmt,July 2008,3105,2008,7,BULLEEN,300
353,"1/6 LILIAN STREET, BULLEEN",-37.770165,145.096649,3.0,2.0,1,$230,Unit/apmt,April 2008,3105,2008,4,BULLEEN,230
511,"1/20 ALLEN STREET, BULLEEN",-37.776701,145.08842,3.0,1.0,1,$375_pw,Unit/apmt,June 2008,3105,2008,6,BULLEEN,375
512,"1/20 ALLEN STREET, BULLEEN",-37.776701,145.08842,3.0,1.0,1,$375,Unit/apmt,June 2008,3105,2008,6,BULLEEN,375
513,"1/20 ALLEN STREET, BULLEEN",-37.776701,145.08842,3.0,1.0,1,$420_pw,Unit/apmt,February 2008,3105,2008,2,BULLEEN,420
514,"1/20 ALLEN STREET, BULLEEN",-37.776701,145.08842,3.0,1.0,1,$420,Unit/apmt,January 2008,3105,2008,1,BULLEEN,420
614,"20 CALDERWOOD STREET, BULLEEN",-37.774174,145.101587,3.0,1.0,2,$350_per_week,Rental_residential,June 2008,3105,2008,6,BULLEEN,350
615,"20 CALDERWOOD STREET, BULLEEN",-37.774174,145.101587,3.0,1.0,2,$350,Rental_residential,June 2008,3105,2008,6,BULLEEN,350
789,"22/78 MANNINGHAM ROAD, BULLEEN",-37.766584,145.090281,2.0,1.0,1,$310,Unit/apmt,September 2008,3105,2008,9,BULLEEN,310
790,"22/78 MANNINGHAM ROAD, BULLEEN",-37.766584,145.090281,2.0,1.0,1,$310,Unit/apmt,July 2008,3105,2008,7,BULLEEN,310
927,"2 VIRGINIA COURT, BULLEEN",-37.765795,145.093355,4.0,2.0,2,$600_per_week,Rental_residential,December 2008,3105,2008,12,BULLEEN,600
975,"5A KAMPMAN STREET, BULLEEN",-37.779228,145.08578,3.0,2.0,1,$350_per_week,House,June 2008,3105,2008,6,BULLEEN,350
976,"5A KAMPMAN STREET, BULLEEN",-37.779228,145.08578,3.0,2.0,1,$350,House,June 2008,3105,2008,6,BULLEEN,350
991,"17 CALDERWOOD STREET, BULLEEN",-37.773797,145.102198,4.0,1.0,6,$390_per_week,none,March 2008,3105,2008,3,BULLEEN,390
992,"17 CALDERWOOD STREET, BULLEEN",-37.773797,145.102198,4.0,1.0,6,$390,none,March 2008,3105,2008,3,BULLEEN,390
1001,"82 MILLICENT AVENUE, BULLEEN",-37.773785,145.097544,3.0,1.0,1,$285,Rental_residential,July 2008,3105,2008,7,BULLEEN,285
1103,"27 GORMAN ROAD, BULLENGAROOK",-37.49232,144.482505,2.0,1.0,2,$240_pw,House,August 2008,3437,2008,8,BULLENGAROOK,240
1110,"58 HAIRES ROAD, BULLENGAROOK",-37.494616,144.513428,3.0,1.0,0,$300_Weekly,House,September 2008,3437,2008,9,BULLENGAROOK,300
1111,"58 HAIRES ROAD, BULLENGAROOK",-37.494616,144.513428,3.0,1.0,0,$300_pw,House,August 2008,3437,2008,8,BULLENGAROOK,300
1112,"58 HAIRES ROAD, BULLENGAROOK",-37.494616,144.513428,3.0,1.0,0,$300,House,August 2008,3437,2008,8,BULLENGAROOK,300
1113,"190A WATERLOO FLAT ROAD, BULLENGAROOK",-37.463312,144.525669,3.0,1.0,2,$190_pw,none,March 2008,3437,2008,3,BULLENGAROOK,190
1114,"190A WATERLOO FLAT ROAD, BULLENGAROOK",-37.463312,144.525669,3.0,1.0,2,$190,none,March 2008,3437,2008,3,BULLENGAROOK,190
1133,"7 STATION STREET, BULN BULN",-38.098859,145.939192,3.0,1.0,0,$210_per_week,House,November 2008,3821,2008,11,BULN,210
1134,"6150 OLD SALE ROAD, BULN BULN",-38.1015292,145.9515411,3.0,1.0,1,$162,House,July 2008,3821,2008,7,BULN,162
1135,"6150 OLD SALE ROAD, BULN BULN",-38.1015292,145.9515411,3.0,1.0,1,$162,House,April 2008,3821,2008,4,BULN,162
1136,"700 BRANDY CREEK ROAD, BULN BULN",-38.09302,145.92071,3.0,1.0,4,$190_per_week,House,July 2008,3821,2008,7,BULN,190
1417,"73 ARTHUR STREET, BUNDOORA",-37.699033,145.05089,3.0,1.0,4,$280,House,December 2008,3083,2008,12,BUNDOORA,280
1418,"73 ARTHUR STREET, BUNDOORA",-37.699033,145.05089,3.0,1.0,4,$280_p.w.,House,December 2008,3083,2008,12,BUNDOORA,280
1848,"23 CARBEEN DRIVE, BUNDOORA",-37.684461,145.061284,3.0,2.0,1,$340_pw,House,February 2008,3083,2008,2,BUNDOORA,340
1849,"23 CARBEEN DRIVE, BUNDOORA",-37.684461,145.061284,3.0,2.0,1,$340,House,February 2008,3083,2008,2,BUNDOORA,340
1900,"28 BOADLE ROAD, BUNDOORA",-37.70399,145.054028,3.0,1.0,2,$320,Townhouse,February 2008,3083,2008,2,BUNDOORA,320
1921,"20 LEMON GUM PARADE, BUNDOORA",-37.677741,145.048958,3.0,2.0,2,$350_pw,House,May 2008,3083,2008,5,BUNDOORA,350
2066,"45 ARTHUR STREET, BUNDOORA",-37.699274,145.053492,3.0,1.0,2,$250_p.w.,House,June 2008,3083,2008,6,BUNDOORA,250
2067,"45 ARTHUR STREET, BUNDOORA",-37.699274,145.053492,3.0,1.0,2,$250,House,June 2008,3083,2008,6,BUNDOORA,250
2116,"3 DATURA WALK, BUNDOORA",-37.677918,145.050305,3.0,2.0,2,$320,House,January 2008,3083,2008,1,BUNDOORA,320
2117,"3 DATURA WALK, BUNDOORA",-37.677918,145.050305,3.0,2.0,2,$320_p.w.,House,January 2008,3083,2008,1,BUNDOORA,320
2464,"28 LEMON GUM PARADE, BUNDOORA",-37.67785,145.049309,2.0,2.0,1,$300_pw,Townhouse,January 2008,3083,2008,1,BUNDOORA,300
2514,"2/49 BETULA AVENUE, BUNDOORA",-37.682793,145.068415,2.0,1.0,1,$280_p.w.,none,May 2008,3083,2008,5,BUNDOORA,280
2515,"2/49 BETULA AVENUE, BUNDOORA",-37.682793,145.068415,2.0,1.0,1,$280_pw,none,May 2008,3083,2008,5,BUNDOORA,280
2516,"2/49 BETULA AVENUE, BUNDOORA",-37.682793,145.068415,2.0,1.0,1,$280,none,May 2008,3083,2008,5,BUNDOORA,280
2663,"7/434 GRIMSHAW STREET, BUNDOORA",-37.700775,145.071819,3.0,2.0,2,$310,Unit/apmt,December 2008,3083,2008,12,BUNDOORA,310
2673,"1 DATURA WALK, BUNDOORA",-37.677984,145.050297,3.0,2.0,2,$350_p.w.,Townhouse,July 2008,3083,2008,7,BUNDOORA,350
2674,"1 DATURA WALK, BUNDOORA",-37.677984,145.050297,3.0,2.0,2,$350,Townhouse,July 2008,3083,2008,7,BUNDOORA,350
3232,"16 LATROBE AVENUE, BUNDOORA",-37.697101,145.047402,3.0,1.0,1,$270_p.w.,House,March 2008,3083,2008,3,BUNDOORA,270
3233,"16 LATROBE AVENUE, BUNDOORA",-37.697101,145.047402,3.0,1.0,1,$270,House,March 2008,3083,2008,3,BUNDOORA,270
3300,"6 CYPRUS COURT, BUNDOORA",-37.707421,145.05895,3.0,1.0,2,$320,House,August 2008,3083,2008,8,BUNDOORA,320
3574,"6/6 BOADLE ROAD, BUNDOORA",-37.706256,145.051161,2.0,2.0,1,$320_pw,House,February 2008,3083,2008,2,BUNDOORA,320
3721,"315 MELBOURNE ROAD, BUNGAREE",-37.5813589,144.0079056,3.0,1.0,0,$130,none,October 2008,3352,2008,10,BUNGAREE,130
3722,"16 LESTERS ROAD, BUNGAREE",-37.560314,143.997775,2.0,1.0,3,$170_pw,none,August 2008,3352,2008,8,BUNGAREE,170
3723,"16 LESTERS ROAD, BUNGAREE",-37.560314,143.997775,2.0,1.0,3,$170,none,July 2008,3352,2008,7,BUNGAREE,170
3845,"292 LUMEAH ROAD, BUNINYONG",-37.644803,143.876357,4.0,2.0,2,$320_pw,Available Now,October 2008,3357,2008,10,BUNINYONG,320
3865,"2/314 HERRIOTT STREET, BUNINYONG",-37.655032,143.88348,2.0,1.0,2,$200_pw,Rental_residential,January 2008,3357,2008,1,BUNINYONG,200
3866,"2/314 HERRIOTT STREET, BUNINYONG",-37.655032,143.88348,2.0,1.0,2,$200,Rental_residential,January 2008,3357,2008,1,BUNINYONG,200
4189,"9/219 BARKLY AVENUE, BURNLEY",-37.830477,145.009634,1.0,1.0,1,$215,Unit/apmt,April 2008,3121,2008,4,BURNLEY,215
4230,"253 STAWELL STREET, BURNLEY",-37.830161,145.009108,2.0,1.0,0,$390_pw,House,September 2008,3121,2008,9,BURNLEY,390
59,"103 HIGHFIELD STREET, LANGWARRIN SOUTH",-38.193041,145.198309,3.0,1.0,4,$370,House,September 2008,3911,2008,9,SOUTH,370
263,"3/9 ATHOL COURT, LANGWARRIN",-38.157262,145.191995,3.0,1.0,1,$260,none,July 2008,3910,2008,7,LANGWARRIN,260
389,"44B CEDAR STREET, LANGWARRIN",-38.152038,145.179139,3.0,2.0,3,$300,Townhouse,January 2008,3910,2008,1,LANGWARRIN,300
431,"127 CRANBOURNE ROAD, LANGWARRIN",-38.156058,145.1692935,3.0,2.0,2,$295,House,July 2008,3910,2008,7,LANGWARRIN,295
432,"127 CRANBOURNE ROAD, LANGWARRIN",-38.156058,145.1692935,3.0,2.0,2,$295_Weekly,House,June 2008,3910,2008,6,LANGWARRIN,295
433,"127 CRANBOURNE ROAD, LANGWARRIN",-38.156058,145.1692935,3.0,2.0,2,$295,House,June 2008,3910,2008,6,LANGWARRIN,295
448,"1/18 MALCOLM ROAD, LANGWARRIN",-38.150625,145.190416,2.0,1.0,2,$290_per_week,Townhouse,May 2008,3910,2008,5,LANGWARRIN,290
475,"44 POTTS ROAD, LANGWARRIN",-38.138124,145.211253,2.0,1.0,1,$250_Weekly,House,June 2008,3910,2008,6,LANGWARRIN,250
547,"2 DUNRAVEN COURT, LANGWARRIN",-38.147834,145.183948,4.0,2.0,2,$325,none,April 2008,3910,2008,4,LANGWARRIN,325
548,"2 DUNRAVEN COURT, LANGWARRIN",-38.147834,145.183948,4.0,2.0,2,$325_pw,none,March 2008,3910,2008,3,LANGWARRIN,325
549,"2 DUNRAVEN COURT, LANGWARRIN",-38.147834,145.183948,4.0,2.0,2,$325_pw,none,February 2008,3910,2008,2,LANGWARRIN,325
772,"49 TURNER ROAD, LANGWARRIN",-38.147391,145.183217,4.0,2.0,2,$380_Weekly,none,October 2008,3910,2008,10,LANGWARRIN,380
925,"1/46 MARIA DRIVE, LANGWARRIN",-38.143813,145.20086,2.0,1.0,1,$230_p.w.,none,October 2008,3910,2008,10,LANGWARRIN,230
926,"1/46 MARIA DRIVE, LANGWARRIN",-38.143813,145.20086,2.0,1.0,1,$230,none,October 2008,3910,2008,10,LANGWARRIN,230
929,"4/186 NORTH ROAD, LANGWARRIN",-38.1648941,145.18772888,3.0,1.0,2,$290,none,October 2008,3910,2008,10,LANGWARRIN,290
941,"1/153 WARRANDYTE ROAD, LANGWARRIN",-38.165741,145.187895,2.0,1.0,1,$205_Weekly,none,December 2008,3910,2008,12,LANGWARRIN,205
942,"1/153 WARRANDYTE ROAD, LANGWARRIN",-38.165741,145.187895,2.0,1.0,1,$230_Weekly,none,November 2008,3910,2008,11,LANGWARRIN,230
977,"13 ROMSEY PLACE, LANGWARRIN",-38.13548,145.200242,3.0,2.0,2,$290_per_week,House,December 2008,3910,2008,12,LANGWARRIN,290
1104,"1/22 LLOYD STREET, LANGWARRIN",-38.155109,145.18411,2.0,1.0,1,$195,Rental_residential,September 2008,3910,2008,9,LANGWARRIN,195
1123,"6 LOIS COURT, LANGWARRIN",-38.146498,145.21017,3.0,2.0,4,$310,Rental_residential,August 2008,3910,2008,8,LANGWARRIN,310
1289,"66 BATES ROAD, LARA",-38.023062,144.422585,3.0,2.0,2,$285,House,January 2008,3212,2008,1,LARA,285
1307,"10 KYEMA DRIVE, LARA",-38.024122,144.417116,3.0,1.0,3,$270_per_week,House,November 2008,3212,2008,11,LARA,270
1329,"21 FELICITY COURT, LARA",-38.023209,144.422534,3.0,2.0,2,$290_per_week,Rental_residential,May 2008,3212,2008,5,LARA,290
1502,"24 RICHARD DRIVE, LARA",-38.029291,144.392708,2.0,1.0,1,$240,House,December 2008,3212,2008,12,LARA,240
1573,"1/15 JANIA STREET, LARA",-38.021431,144.394242,2.0,1.0,1,$190_pw,Unit/apmt,March 2008,3212,2008,3,LARA,190
1574,"1/15 JANIA STREET, LARA",-38.021431,144.394242,2.0,1.0,1,$190,Unit/apmt,March 2008,3212,2008,3,LARA,190
1608,"26 DARCY STREET, LARA",-38.032046,144.398063,3.0,3.0,1,$260_pw,none,January 2008,3212,2008,1,LARA,260
1663,"4 FELICITY COURT, LARA",-38.023639,144.422899,3.0,2.0,1,$265_pw,House,July 2008,3212,2008,7,LARA,265
1664,"4 FELICITY COURT, LARA",-38.023639,144.422899,3.0,2.0,1,$265_pw,House,May 2008,3212,2008,5,LARA,265
1665,"4 FELICITY COURT, LARA",-38.023639,144.422899,3.0,2.0,1,$265,House,May 2008,3212,2008,5,LARA,265
1879,"28 MATHERS AVENUE, LAUNCHING PLACE",-37.782967,145.563601,3.0,1.0,2,$225_pw,House,July 2008,3139,2008,7,PLACE,225
2015,"426 MAIN ROAD, LAURISTON",-37.2336313,144.4174594,3.0,1.0,2,$270_Weekly,House,May 2008,3444,2008,5,LAURISTON,270
2016,"426 MAIN ROAD, LAURISTON",-37.2336313,144.4174594,3.0,1.0,2,$270_per_week,House,May 2008,3444,2008,5,LAURISTON,270
2017,"426 MAIN ROAD, LAURISTON",-37.2336313,144.4174594,3.0,1.0,2,$270,House,May 2008,3444,2008,5,LAURISTON,270
2018,"426 MAIN ROAD, LAURISTON",-37.2336313,144.4174594,3.0,1.0,2,$270,House,March 2008,3444,2008,3,LAURISTON,270
2019,"426 MAIN ROAD, LAURISTON",-37.2336313,144.4174594,3.0,1.0,2,$270_Weekly,House,February 2008,3444,2008,2,LAURISTON,270
2020,"624 LAURISTON RESERVOIR ROAD, LAURISTON",-37.251297,144.382416,3.0,1.0,1,$175_Weekly,House,February 2008,3444,2008,2,LAURISTON,175
2032,"22 GREAT OCEAN ROAD, LAVERS HILL",-38.681583,143.390179,3.0,1.0,0,$120,House,May 2008,3238,2008,5,HILL,120
2542,"4 SNOWDEN STREET, LAVERTON",-37.854253,144.773455,3.0,1.0,1,$200,none,January 2008,3028,2008,1,LAVERTON,200
2575,"16 ALLEN STREET, LAVERTON",-37.861634,144.766845,3.0,1.0,2,$250_per_week,House,September 2008,3028,2008,9,LAVERTON,250
2623,"1 EVANS CRESCENT, LAVERTON",-37.855376,144.774672,3.0,1.0,1,$210_p.w.,House,April 2008,3028,2008,4,LAVERTON,210
2813,"5 BURKE COURT, LAVERTON",-37.862633,144.767736,3.0,1.0,1,$230_per_week,House,May 2008,3028,2008,5,LAVERTON,230
2814,"5 BURKE COURT, LAVERTON",-37.862633,144.767736,3.0,1.0,1,$230,House,May 2008,3028,2008,5,LAVERTON,230
3179,"355 SELWOODS ROAD, LEARMONTH",-37.406208,143.738359,4.0,2.0,2,$230_pw,none,September 2008,3352,2008,9,LEARMONTH,230
3196,"415 HIGH STREET, LEARMONTH",-37.421584,143.714036,4.0,2.0,6,$250_pw,none,January 2008,3352,2008,1,LEARMONTH,250
3197,"415 HIGH STREET, LEARMONTH",-37.421584,143.714036,4.0,2.0,6,$250,none,January 2008,3352,2008,1,LEARMONTH,250
3209,"152 WESTERN HIGHWAY, LEIGH CREEK",-37.557886,143.9595232,3.0,1.0,0,$170_pw,none,July 2008,3352,2008,7,CREEK,170
3233,"70 TANK ROAD, LEMNOS",-36.324394,145.469646,3.0,1.0,1,$160,House,April 2008,3631,2008,4,LEMNOS,160
3234,"256 LEMNOS NORTH ROAD, LEMNOS",-36.34166935,145.46217665,4.0,1.0,2,$285_p.w.,none,February 2008,3631,2008,2,LEMNOS,285
3663,"790 LESLIE MANOR ROAD, LESLIE MANOR",-38.125226,143.38803,4.0,1.0,3,$170_pw,none,October 2008,3260,2008,10,MANOR,170
3664,"790 LESLIE MANOR ROAD, LESLIE MANOR",-38.125226,143.38803,4.0,1.0,3,$170_Weekly,none,May 2008,3260,2008,5,MANOR,170
3756,"3140 MIDLAND HIGHWAY, LETHBRIDGE",-37.939006,144.12365,3.0,1.0,0,$250_p.w.,House,December 2008,3332,2008,12,LETHBRIDGE,250
3757,"3140 MIDLAND HIGHWAY, LETHBRIDGE",-37.939006,144.12365,3.0,1.0,0,$250,House,December 2008,3332,2008,12,LETHBRIDGE,250
3758,"15A RESERVOIR ROAD, LETHBRIDGE",-37.963546,144.134906,3.0,1.0,2,$200_p.w.,House,June 2008,3332,2008,6,LETHBRIDGE,200
3759,"2808 MIDLAND HWY, LETHBRIDGE",-37.965692,144.140309,3.0,2.0,0,$260,House,February 2008,3332,2008,2,LETHBRIDGE,260
3860,"8 TRAFALGAR CRESCENT, LILYDALE",-37.747539,145.363788,3.0,1.0,3,$285_pw,House,September 2008,3140,2008,9,LILYDALE,285
3910,"5/66 CASTELLA STREET, LILYDALE",-37.753603,145.354962,2.0,1.0,1,$200_pw,Unit/apmt,September 2008,3140,2008,9,LILYDALE,200
3930,"14 ALLISON CRESCENT, LILYDALE",-37.751893,145.35804,4.0,2.0,1,$295,House,August 2008,3140,2008,8,LILYDALE,295
3935,"2 BOWEN ROAD, LILYDALE",-37.756733,145.33884,5.0,1.0,4,$350_pw,none,February 2008,3140,2008,2,LILYDALE,350
3936,"2 BOWEN ROAD, LILYDALE",-37.756733,145.33884,5.0,1.0,4,$350,none,February 2008,3140,2008,2,LILYDALE,350
3947,"3/16 STUART ROAD, LILYDALE",-37.757456,145.336128,2.0,1.0,1,$200_pw,Unit,September 2008,3140,2008,9,LILYDALE,200
4044,"10 KERR STREET, LILYDALE",-37.751917,145.338584,3.0,1.0,2,$260,Unit/apmt,July 2008,3140,2008,7,LILYDALE,260
4045,"10 KERR STREET, LILYDALE",-37.751917,145.338584,3.0,1.0,2,$260,Unit/apmt,June 2008,3140,2008,6,LILYDALE,260
4210,"3/56 BERESFORD ROAD, LILYDALE",-37.74959,145.337149,2.0,1.0,1,$215,House,February 2008,3140,2008,2,LILYDALE,215
4362,"2 WINNETKA DRIVE, LILYDALE",-37.749798,145.344913,3.0,2.0,3,$340_p.w.,House,September 2008,3140,2008,9,LILYDALE,340
4363,"2 WINNETKA DRIVE, LILYDALE",-37.749798,145.344913,3.0,2.0,3,$340,House,September 2008,3140,2008,9,LILYDALE,340
4542,"3/19-21 SLEVIN STREET, LILYDALE",-37.753411,145.341555,2.0,1.0,1,$220_pw,Unit/apmt,April 2008,3140,2008,4,LILYDALE,220
4543,"3/19-21 SLEVIN STREET, LILYDALE",-37.753411,145.341555,2.0,1.0,1,$230_pw,Unit/apmt,April 2008,3140,2008,4,LILYDALE,230
4544,"3/19-21 SLEVIN STREET, LILYDALE",-37.753411,145.341555,2.0,1.0,1,$220,Unit/apmt,April 2008,3140,2008,4,LILYDALE,220
4551,"80 VICTORIA ROAD, LILYDALE",-37.751626,145.336469,3.0,1.0,2,$280,House,March 2008,3140,2008,3,LILYDALE,280
4552,"80 VICTORIA ROAD, LILYDALE",-37.751626,145.336469,3.0,1.0,2,$280,House,February 2008,3140,2008,2,LILYDALE,280
4707,"111 MAIN ROAD, LINDENOW",-37.8018905,147.469096,3.0,1.5,0,$225_Weekly,House,December 2008,3865,2008,12,LINDENOW,225
4709,"40 RESIDES LANE, LINDENOW",-37.859728,147.369862,3.0,1.0,0,$230_Weekly,House,November 2008,3865,2008,11,LINDENOW,230
4712,"95 MAIN ROAD, LINDENOW",-37.801057,147.461236,3.0,1.0,1,$160_Weekly,none,October 2008,3865,2008,10,LINDENOW,160
4746,"42 SUSSEX STREET, LINTON",-37.684786,143.563744,3.0,1.0,3,$200_pw,House,November 2008,3360,2008,11,LINTON,200
5015,"111 CAMPBELL STREET, LOCH SPORT",-38.047221,147.581662,3.0,2.0,4,$1000_Weekly,House,March 2008,3851,2008,3,SPORT,1000
5064,"65 LOCH-WONTHAGGI ROAD, LOCH",-38.3736931,145.70675455,2.0,1.0,0,$220_per_week,House,January 2008,3945,2008,1,LOCH,220
5086,"150 FERRIERS ROAD, LOCH",-38.354751,145.702478,2.0,1.0,1,$185_per_week,House,September 2008,3945,2008,9,LOCH,185
5092,"31 VICTORIA STREET, LOCH",-38.43139,145.820642,3.0,1.0,0,$200_per_week,House,October 2008,3945,2008,10,LOCH,200
5097,"19 ARCHIBALD ST, LOCKINGTON",-36.272451,144.538713,3.0,1.0,2,$145_p.w.,House,May 2008,3563,2008,5,LOCKINGTON,145
5098,"19 ARCHIBALD ST, LOCKINGTON",-36.272451,144.538713,3.0,1.0,2,$145,House,April 2008,3563,2008,4,LOCKINGTON,145
5099,"19 ARCHIBALD ST, LOCKINGTON",-36.272451,144.538713,3.0,1.0,2,$145_p.w.,House,April 2008,3563,2008,4,LOCKINGTON,145
5115,"6 DEAKIN STREET, LOCKINGTON",-36.270641,144.537597,3.0,1.0,3,$170,House,April 2008,3563,2008,4,LOCKINGTON,170
5116,"6 DEAKIN STREET, LOCKINGTON",-36.270641,144.537597,3.0,1.0,3,$170_p.w.,House,April 2008,3563,2008,4,LOCKINGTON,170
5232,"328 MALDON ROAD, LOCKWOOD SOUTH",-36.8736559,144.1480808,5.0,2.0,2,$400_p.w.,House,December 2008,3551,2008,12,SOUTH,400
5233,"328 MALDON ROAD, LOCKWOOD SOUTH",-36.8736559,144.1480808,5.0,2.0,2,$400,House,December 2008,3551,2008,12,SOUTH,400
5242,"16 BROADWAY ROAD, LOCKWOOD SOUTH",-36.8515523,144.1565942,3.0,1.0,2,$230_per_week,House,January 2008,3551,2008,1,SOUTH,230
5246,"20 FRANCIS STREET, LOCKWOOD SOUTH",-36.849526,144.148537,2.0,1.0,0,$240_per_week,House,September 2008,3551,2008,9,SOUTH,240
5248,"362 WILD CHERRY ROAD, LOCKWOOD SOUTH",-36.8387763,144.1556728,4.0,2.0,2,$300,Rural,April 2008,3551,2008,4,SOUTH,300
5621,"171 OBRIENS LANE, LONGLEA",-36.764668,144.452592,5.0,2.0,2,$370_pw,House,September 2008,3551,2008,9,LONGLEA,370
210,"22 HAGGARS ROAD, SARSFIELD",-37.748699,147.718188,4.0,2.0,0,$265_per_week,none,November 2008,3875,2008,11,SARSFIELD,265
218,"336 MOUNT DANDENONG TOURIST ROAD, SASSAFRAS",-37.867656,145.353016,3.0,1.0,3,$300,none,July 2008,3787,2008,7,SASSAFRAS,300
234,"10 MILLS AVENUE, SASSAFRAS",-37.861446,145.360613,3.0,1.0,2,$230,House,March 2008,3787,2008,3,SASSAFRAS,230
235,"10 MILLS AVENUE, SASSAFRAS",-37.861446,145.360613,3.0,1.0,2,$230_pw,House,March 2008,3787,2008,3,SASSAFRAS,230
254,"1771 MOUNTAIN HIGHWAY, SASSAFRAS",-37.862543,145.352951,3.0,1.0,1,$260_pw,House,October 2008,3787,2008,10,SASSAFRAS,260
255,"1771 MOUNTAIN HIGHWAY, SASSAFRAS",-37.862543,145.352951,3.0,1.0,1,$260_pw,House,April 2008,3787,2008,4,SASSAFRAS,260
256,"1771 MOUNTAIN HIGHWAY, SASSAFRAS",-37.862543,145.352951,3.0,1.0,1,$260,House,April 2008,3787,2008,4,SASSAFRAS,260
318,"2 MASON GROVE, SASSAFRAS",-37.860309,145.355364,3.0,1.0,2,$280,House,July 2008,3787,2008,7,SASSAFRAS,280
355,"36 ROSELLA STREET, SAWMILL SETTLEMENT",-37.110407,146.36529,3.0,1.0,0,$160_pw,House,December 2008,3723,2008,12,SETTLEMENT,160
375,"7 ROSELLA STREET, SAWMILL SETTLEMENT",-37.109144,146.364856,3.0,1.0,1,$300_pw,House,May 2008,3723,2008,5,SETTLEMENT,300
378,"7 CHRISTENSEN STREET, SAWMILL SETTLEMENT",-37.10809,146.361899,2.0,1.0,0,$140_pw,none,November 2008,3723,2008,11,SETTLEMENT,140
379,"7 CHRISTENSEN STREET, SAWMILL SETTLEMENT",-37.10809,146.361899,2.0,1.0,0,$135_pw,none,April 2008,3723,2008,4,SETTLEMENT,135
466,"80 LOREN ROAD, SCARSDALE",-37.6680094,143.6549307,4.0,2.0,2,$230_per_week,none,August 2008,3351,2008,8,SCARSDALE,230
467,"77 PRE-EMPTIVE DRIVE, SCARSDALE",-37.698466,143.62904,4.0,2.0,2,$290_pw,none,August 2008,3351,2008,8,SCARSDALE,290
468,"77 PRE-EMPTIVE DRIVE, SCARSDALE",-37.698466,143.62904,4.0,2.0,2,$290_pw,none,July 2008,3351,2008,7,SCARSDALE,290
469,"77 PRE-EMPTIVE DRIVE, SCARSDALE",-37.698466,143.62904,4.0,2.0,2,$290,none,July 2008,3351,2008,7,SCARSDALE,290
756,"5A VINEN ROAD, SCORESBY",-37.890395,145.221168,1.0,1.0,0,$210_pw,none,January 2008,3179,2008,1,SCORESBY,210
899,"81 SHANE AVENUE, SEABROOK",-37.881535,144.753306,3.0,1.0,3,$285_pw,Rental_residential,May 2008,3028,2008,5,SEABROOK,285
