,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates
0,"49 CAKEBREAD MEWS, KENSINGTON",-37.793238,144.919007,2,1,1,$550 Weekly,Rental_residential,July 2022
0,"49 CAKEBREAD MEWS, KENSINGTON",-37.793238,144.919007,2,1,1,$550 Weekly,Rental_residential,July 2022
0,"49 CAKEBREAD MEWS, KENSINGTON",-37.793238,144.919007,2,1,1,$550,Rental_residential,July 2022
0,"49 CAKEBREAD MEWS, KENSINGTON",-37.793238,144.919007,2,1,1,$520,Rental_residential,June 2021
0,"49 CAKEBREAD MEWS, KENSINGTON",-37.793238,144.919007,2,1,1,$530 p.w.,Rental_residential,October 2019
0,"49 CAKEBREAD MEWS, KENSINGTON",-37.793238,144.919007,2,1,1,$530 - $530,Rental_residential,October 2019
0,"1/30 RANKINS ROAD, KENSINGTON",-37.789607,144.931638,2,1,1,$395,Rental_residential,July 2022
0,"1/30 RANKINS ROAD, KENSINGTON",-37.789607,144.931638,2,1,1,$395,Rental_residential,July 2022
0,"1/30 RANKINS ROAD, KENSINGTON",-37.789607,144.931638,2,1,1,$395,Rental_residential,August 2019
0,"1/30 RANKINS ROAD, KENSINGTON",-37.789607,144.931638,2,1,1,$400,Rental_residential,October 2016
0,"1/30 RANKINS ROAD, KENSINGTON",-37.789607,144.931638,2,1,1,$400,Rental_residential,September 2016
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$300 per week,Unit/apmt,July 2022
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$300 per week,Unit/apmt,July 2022
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$300,Unit/apmt,July 2022
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$380 p.w.,Unit/apmt,April 2021
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$380,Unit/apmt,April 2021
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$380 Weekly,Unit/apmt,April 2021
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$320,Unit/apmt,April 2021
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$380,Unit/apmt,February 2021
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$330 pw,Unit/apmt,April 2018
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$300 pw,Unit/apmt,January 2016
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$285 pw,Unit/apmt,April 2013
0,"8/86 RANKINS ROAD, KENSINGTON",-37.7916450,144.9312410,1,1,1,$220 per week,Unit/apmt,March 2009
0,"401/72 ALTONA STREET, KENSINGTON",-37.7986072002,144.9270107002,2,1,1,$440 per week,none,July 2022
0,"401/72 ALTONA STREET, KENSINGTON",-37.7986072002,144.9270107002,2,1,1,$440 per week,none,July 2022
0,"401/72 ALTONA STREET, KENSINGTON",-37.7986072002,144.9270107002,2,1,1,$440,none,July 2022
0,"30 BATEMAN ROAD, KENSINGTON",-37.7952715,144.9183603,4,2,1,"$800 - $3,476 pw",House,July 2022
0,"30 BATEMAN ROAD, KENSINGTON",-37.7952715,144.9183603,4,2,1,"$800 - $3,476 pw",House,July 2022
0,"30 BATEMAN ROAD, KENSINGTON",-37.7952715,144.9183603,4,2,1,"$800 - $3,476 pw",House,January 2021
0,"30 BATEMAN ROAD, KENSINGTON",-37.7952715,144.9183603,4,2,1,$750 per week,House,January 2019
0,"5/8 MAWBEY STREET, KENSINGTON",-37.7902340,144.9233990,2,1,1,"$360 - $1,564 pw",none,July 2022
0,"5/8 MAWBEY STREET, KENSINGTON",-37.7902340,144.9233990,2,1,1,"$360 - $1,564 pw",none,July 2022
0,"5/8 MAWBEY STREET, KENSINGTON",-37.7902340,144.9233990,2,1,1,"$380 - $1,651 pw",none,October 2020
0,"5/8 MAWBEY STREET, KENSINGTON",-37.7902340,144.9233990,2,1,1,$390 per week,none,September 2015
0,"5/8 MAWBEY STREET, KENSINGTON",-37.7902340,144.9233990,2,1,1,$370 p.w.,none,September 2011
0,"5/8 MAWBEY STREET, KENSINGTON",-37.7902340,144.9233990,2,1,1,$325,none,July 2008
0,"5/8 MAWBEY STREET, KENSINGTON",-37.7902340,144.9233990,2,1,1,$325,none,June 2008
0,"9 / 29 BENDALL STREET, KENSINGTON",-37.78958,144.923817,3,1,1,$460 pw,Unit/apmt,July 2022
0,"9 / 29 BENDALL STREET, KENSINGTON",-37.78958,144.923817,3,1,1,$460 pw,Unit/apmt,July 2022
0,"9 / 29 BENDALL STREET, KENSINGTON",-37.78958,144.923817,3,1,1,$460 p.w.,Unit/apmt,July 2022
0,"9 / 29 BENDALL STREET, KENSINGTON",-37.78958,144.923817,3,1,1,$460,Unit/apmt,July 2022
0,"9 / 29 BENDALL STREET, KENSINGTON",-37.78958,144.923817,3,1,1,$450 pw,Unit/apmt,May 2012
0,"9 / 29 BENDALL STREET, KENSINGTON",-37.78958,144.923817,3,1,1,$300,Unit/apmt,April 2007
0,"10/8-32 HOWLETT STREET, KENSINGTON",-37.7897750,144.9226840,2,1,1,$420 per week,none,July 2022
0,"10/8-32 HOWLETT STREET, KENSINGTON",-37.7897750,144.9226840,2,1,1,$420 per week,none,July 2022
0,"10/8-32 HOWLETT STREET, KENSINGTON",-37.7897750,144.9226840,2,1,1,$400 per week,none,March 2019
0,"10/8-32 HOWLETT STREET, KENSINGTON",-37.7897750,144.9226840,2,1,1,$375 per week,none,August 2015
0,"10/8-32 HOWLETT STREET, KENSINGTON",-37.7897750,144.9226840,2,1,1,$375 per week,none,July 2015
0,"10/8-32 HOWLETT STREET, KENSINGTON",-37.7897750,144.9226840,2,1,1,$360 per week,none,January 2011
0,"10/8-32 HOWLETT STREET, KENSINGTON",-37.7897750,144.9226840,2,1,1,$360,none,February 2010
0,"10/8-32 HOWLETT STREET, KENSINGTON",-37.7897750,144.9226840,2,1,1,$360,none,January 2010
0,"301/60 SPEAKMEN STREET, KENSINGTON",-37.793861,144.916722,2,1,1,$360 per week,Unit/apmt,July 2022
0,"301/60 SPEAKMEN STREET, KENSINGTON",-37.793861,144.916722,2,1,1,$360 per week,Unit/apmt,July 2022
0,"301/60 SPEAKMEN STREET, KENSINGTON",-37.793861,144.916722,2,1,1,$390 pw,Unit/apmt,November 2021
0,"301/60 SPEAKMEN STREET, KENSINGTON",-37.793861,144.916722,2,1,1,$390 pw,Unit/apmt,October 2021
0,"301/60 SPEAKMEN STREET, KENSINGTON",-37.793861,144.916722,2,1,1,$390 per week,Unit/apmt,May 2020
0,"301/60 SPEAKMEN STREET, KENSINGTON",-37.793861,144.916722,2,1,1,$380 per week,Unit/apmt,June 2018
0,"301/60 SPEAKMEN STREET, KENSINGTON",-37.793861,144.916722,2,1,1,$380 per week,Unit/apmt,March 2018
0,"301/60 SPEAKMEN STREET, KENSINGTON",-37.793861,144.916722,2,1,1,$360 pw,Unit/apmt,February 2009
0,"301/60 SPEAKMEN STREET, KENSINGTON",-37.793861,144.916722,2,1,1,$320 pw,Unit/apmt,February 2008
0,"301/60 SPEAKMEN STREET, KENSINGTON",-37.793861,144.916722,2,1,1,$320,Unit/apmt,February 2008
0,"9 LIDDY WALK, KENSINGTON",-37.789998,144.925372,3,1,1,$650 per week,none,July 2022
0,"9 LIDDY WALK, KENSINGTON",-37.789998,144.925372,3,1,1,$650 per week,none,July 2022
0,"9 LIDDY WALK, KENSINGTON",-37.789998,144.925372,3,1,1,$650,none,July 2022
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$725 per week,House,July 2022
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$725 per week,House,July 2022
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$725,House,July 2022
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$600,House,December 2020
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$600 per week,House,December 2020
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,per week,House,October 2020
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$550,House,April 2019
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$550 pw,House,April 2019
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$550 per week,House,April 2019
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$550 p.w.,House,April 2019
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$515 Weekly,House,September 2017
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$515 pw,House,September 2017
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$515,House,September 2017
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$515 per week,House,September 2017
0,"125 WESTBOURNE ROAD, KENSINGTON",-37.794441,144.920195,3,2,2,$515 p.w.,House,September 2017
0,"10/16 MAWBEY STREET, KENSINGTON",-37.7900846,144.9231124,2,1,1,$420 per week,none,July 2022
0,"10/16 MAWBEY STREET, KENSINGTON",-37.7900846,144.9231124,2,1,1,$420 per week,none,July 2022
0,"10/16 MAWBEY STREET, KENSINGTON",-37.7900846,144.9231124,2,1,1,$420,none,July 2022
0,"22 ANDERSON WALK, KENSINGTON",-37.796931400000005002,144.92049421556007002,3,1,2,$699 per week,none,July 2022
0,"22 ANDERSON WALK, KENSINGTON",-37.796931400000005002,144.92049421556007002,3,1,2,$699 per week,none,July 2022
0,"22 ANDERSON WALK, KENSINGTON",-37.796931400000005002,144.92049421556007002,3,1,2,$699,none,July 2022
0,"22 ANDERSON WALK, KENSINGTON",-37.796931400000005002,144.92049421556007002,3,1,2,$699 per week,none,June 2022
0,"11 CHILDERS STREET, KENSINGTON",-37.7995793,144.9273550,2,2,1,$520 pw,Townhouse,July 2022
0,"11 CHILDERS STREET, KENSINGTON",-37.7995793,144.9273550,2,2,1,$520 pw,Townhouse,July 2022
0,"11 CHILDERS STREET, KENSINGTON",-37.7995793,144.9273550,2,2,1,$520,Townhouse,July 2022
0,"11 CHILDERS STREET, KENSINGTON",-37.7995793,144.9273550,2,2,1,$560 pw,Townhouse,July 2021
0,"11 CHILDERS STREET, KENSINGTON",-37.7995793,144.9273550,2,2,1,$550 pw,Townhouse,May 2018
0,"11 CHILDERS STREET, KENSINGTON",-37.7995793,144.9273550,2,2,1,$550,Townhouse,May 2018
0,"11 CHILDERS STREET, KENSINGTON",-37.7995793,144.9273550,2,2,1,$510 pw,Townhouse,September 2017
0,"11 CHILDERS STREET, KENSINGTON",-37.7995793,144.9273550,2,2,1,$500 pw,Townhouse,March 2016
0,"11 CHILDERS STREET, KENSINGTON",-37.7995793,144.9273550,2,2,1,$480 pw,Townhouse,November 2014
0,"11 CHILDERS STREET, KENSINGTON",-37.7995793,144.9273550,2,2,1,$450 pw,Townhouse,November 2013
0,"107A MCCONNELL STREET, KENSINGTON",-37.793780,144.929081,2,1,none,$600 pw,none,July 2022
0,"107A MCCONNELL STREET, KENSINGTON",-37.793780,144.929081,2,1,none,$600 pw,none,July 2022
0,"107A MCCONNELL STREET, KENSINGTON",-37.793780,144.929081,2,1,none,$600,none,July 2022
0,"107A MCCONNELL STREET, KENSINGTON",-37.793780,144.929081,2,1,none,$510 per week,none,May 2014
0,"107A MCCONNELL STREET, KENSINGTON",-37.793780,144.929081,2,1,none,$400 per week,none,July 2009
0,"107A MCCONNELL STREET, KENSINGTON",-37.793780,144.929081,2,1,none,$390,none,August 2007
0,"166 NEWMAN STREET, KENSINGTON",-37.794558,144.923342,4,2,2,$760,Townhouse,July 2022
0,"166 NEWMAN STREET, KENSINGTON",-37.794558,144.923342,4,2,2,$760,Townhouse,July 2022
0,"8/86 RANKINS RD, KENSINGTON",-37.7884726002,144.9321206002,1,1,1,$300 per week,Unit/apmt,July 2022
0,"8/86 RANKINS RD, KENSINGTON",-37.7884726002,144.9321206002,1,1,1,$300 per week,Unit/apmt,July 2022
0,"8/86 RANKINS RD, KENSINGTON",-37.7884726002,144.9321206002,1,1,1,$380 Weekly,Unit/apmt,April 2021
0,"7 BAYSWATER ROAD, KENSINGTON",-37.792799,144.925110,2,1,none,Contact,Rental_residential,July 2022
0,"7 BAYSWATER ROAD, KENSINGTON",-37.792799,144.925110,2,1,none,$450,Rental_residential,July 2019
0,"7 BAYSWATER ROAD, KENSINGTON",-37.792799,144.925110,2,1,none,$450 per week,Rental_residential,July 2019
0,"7 BAYSWATER ROAD, KENSINGTON",-37.792799,144.925110,2,1,none,$450 per week,Rental_residential,October 2017
0,"7 BAYSWATER ROAD, KENSINGTON",-37.792799,144.925110,2,1,none,$450 pw,Rental_residential,October 2017
0,"7 BAYSWATER ROAD, KENSINGTON",-37.792799,144.925110,2,1,none,$420 pw,Rental_residential,September 2015
0,"7 BAYSWATER ROAD, KENSINGTON",-37.792799,144.925110,2,1,none,$420 per week,Rental_residential,September 2015
0,"7 BAYSWATER ROAD, KENSINGTON",-37.792799,144.925110,2,1,none,$385 per week,Rental_residential,July 2011
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,"$435 - $1,891 pw",Townhouse,July 2022
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,"$435 - $1,891 pw",Townhouse,July 2022
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$445 pw,Townhouse,February 2022
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,"$430 - $1,868 pw",Townhouse,May 2020
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$445 pw,Townhouse,April 2019
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$395 per week,Townhouse,April 2016
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$420 per week,Townhouse,February 2016
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$395 pw,Townhouse,January 2015
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$420 p.w.,Townhouse,October 2014
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$445 pw,Townhouse,September 2014
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$375 pw,Townhouse,September 2009
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$375 pw,Townhouse,August 2009
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$360 pw,Townhouse,July 2008
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$360,Townhouse,July 2008
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$270 pw,Townhouse,May 2007
0,"24 MUSGROVE MEWS, KENSINGTON",-37.791487,144.920409,2,2,1,$270,Townhouse,May 2007
0,"6/2 RANKINS ROAD, KENSINGTON",-37.788933,144.931759,3,3,2,"$750 - $3,259 pw",Townhouse,July 2022
0,"6/2 RANKINS ROAD, KENSINGTON",-37.788933,144.931759,3,3,2,"$750 - $3,259 pw",Townhouse,July 2022
0,"6/2 RANKINS ROAD, KENSINGTON",-37.788933,144.931759,3,3,2,$700,Townhouse,April 2021
0,"6/2 RANKINS ROAD, KENSINGTON",-37.788933,144.931759,3,3,2,$670 per week,Townhouse,October 2016
0,"6/2 RANKINS ROAD, KENSINGTON",-37.788933,144.931759,3,3,2,$660 pw,Townhouse,September 2015
0,"6/2 RANKINS ROAD, KENSINGTON",-37.788933,144.931759,3,3,2,$660 pw,Townhouse,August 2015
0,"6/2 RANKINS ROAD, KENSINGTON",-37.788933,144.931759,3,3,2,$640 p.w.,Townhouse,May 2014
0,"6/2 RANKINS ROAD, KENSINGTON",-37.788933,144.931759,3,3,2,$640 per week,Townhouse,May 2014
0,"6/2 RANKINS ROAD, KENSINGTON",-37.788933,144.931759,3,3,2,$640 pw,Townhouse,May 2014
0,"6/2 RANKINS ROAD, KENSINGTON",-37.788933,144.931759,3,3,2,$640 pw,Townhouse,July 2013
0,"7/99-101 LAMBETH STREET, KENSINGTON",-37.7925880,144.9340830,2,2,1,"$500 - $2,173 pw",none,July 2022
0,"7/99-101 LAMBETH STREET, KENSINGTON",-37.7925880,144.9340830,2,2,1,"$500 - $2,173 pw",none,July 2022
0,"7/99-101 LAMBETH STREET, KENSINGTON",-37.7925880,144.9340830,2,2,1,"$520 - $2,260 pw",none,January 2022
0,"7/99-101 LAMBETH STREET, KENSINGTON",-37.7925880,144.9340830,2,2,1,$480 per week,none,May 2013
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$580 per week,Townhouse,July 2022
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$580 per week,Townhouse,July 2022
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$580,Townhouse,July 2022
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$590 per week,Townhouse,December 2020
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$590,Townhouse,December 2020
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$570 per week,Townhouse,May 2019
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$600 pw,Townhouse,May 2017
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$600 pw,Townhouse,April 2017
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$550 pw,Townhouse,March 2015
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$500 pw,Townhouse,February 2012
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$420 pw,Townhouse,May 2009
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$420 per week,Townhouse,May 2009
0,"58 MARKET STREET, KENSINGTON",-37.790529,144.925817,3,1,1,$330,Townhouse,October 2006
0,"81 MCCRACKEN STREET, KENSINGTON",-37.792993,144.927932,2,1,none,$420 per week,House,July 2022
0,"81 MCCRACKEN STREET, KENSINGTON",-37.792993,144.927932,2,1,none,$420 per week,House,July 2022
0,"81 MCCRACKEN STREET, KENSINGTON",-37.792993,144.927932,2,1,none,$420,House,July 2022
0,"81 MCCRACKEN STREET, KENSINGTON",-37.792993,144.927932,2,1,none,$390 per week,House,June 2021
0,"81 MCCRACKEN STREET, KENSINGTON",-37.792993,144.927932,2,1,none,$390,House,June 2021
0,"81 MCCRACKEN STREET, KENSINGTON",-37.792993,144.927932,2,1,none,$420 per week,House,July 2014
0,"81 MCCRACKEN STREET, KENSINGTON",-37.792993,144.927932,2,1,none,$420 per week,House,June 2014
0,"81 MCCRACKEN STREET, KENSINGTON",-37.792993,144.927932,2,1,none,$420 per week,House,April 2014
0,"81 MCCRACKEN STREET, KENSINGTON",-37.792993,144.927932,2,1,none,$355 per week,House,September 2009
0,"81 MCCRACKEN STREET, KENSINGTON",-37.792993,144.927932,2,1,none,$340 per week,House,September 2009
0,"81 MCCRACKEN STREET, KENSINGTON",-37.792993,144.927932,2,1,none,$340,House,June 2008
0,"231 STOCKMANS WAY, KENSINGTON",-37.7947020,144.9170870,3,2,2,$690 per week,Rental_residential,July 2022
0,"231 STOCKMANS WAY, KENSINGTON",-37.7947020,144.9170870,3,2,2,$690 per week,Rental_residential,July 2022
0,"231 STOCKMANS WAY, KENSINGTON",-37.7947020,144.9170870,3,2,2,$690 per week,Rental_residential,February 2020
0,"231 STOCKMANS WAY, KENSINGTON",-37.7947020,144.9170870,3,2,2,$620 per week,Rental_residential,December 2017
0,"231 STOCKMANS WAY, KENSINGTON",-37.7947020,144.9170870,3,2,2,$600 per week,Rental_residential,July 2014
0,"231 STOCKMANS WAY, KENSINGTON",-37.7947020,144.9170870,3,2,2,$600 per week,Rental_residential,June 2014
0,"231 STOCKMANS WAY, KENSINGTON",-37.7947020,144.9170870,3,2,2,$595 per week,Rental_residential,November 2012
0,"231 STOCKMANS WAY, KENSINGTON",-37.7947020,144.9170870,3,2,2,$650 per week,Rental_residential,August 2011
0,"231 STOCKMANS WAY, KENSINGTON",-37.7947020,144.9170870,3,2,2,$650 per week,Rental_residential,July 2011
0,"231 STOCKMANS WAY, KENSINGTON",-37.7947020,144.9170870,3,2,2,$600 per week,Rental_residential,March 2011
0,"14 LITTLE BENDALL STREET, KENSINGTON",-37.7889540,144.9237170,1,1,1,$400,Rental_residential,July 2022
0,"14 LITTLE BENDALL STREET, KENSINGTON",-37.7889540,144.9237170,1,1,1,$400,Rental_residential,July 2022
0,"14 LITTLE BENDALL STREET, KENSINGTON",-37.7889540,144.9237170,1,1,1,$400 pw,Rental_residential,March 2022
0,"14 LITTLE BENDALL STREET, KENSINGTON",-37.7889540,144.9237170,1,1,1,$400 - $400,Rental_residential,May 2020
0,"14 LITTLE BENDALL STREET, KENSINGTON",-37.7889540,144.9237170,1,1,1,$400 pw,Rental_residential,May 2020
0,"14 LITTLE BENDALL STREET, KENSINGTON",-37.7889540,144.9237170,1,1,1,$430 pw,Rental_residential,April 2018
0,"14 LITTLE BENDALL STREET, KENSINGTON",-37.7889540,144.9237170,1,1,1,$430,Rental_residential,April 2018
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$495,none,July 2022
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$495,none,July 2022
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$510 Weekly,none,August 2016
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$510,none,August 2016
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$510 per week,none,August 2016
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$510 pw,none,August 2016
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$510 pw,none,July 2016
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$510,none,July 2014
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$510 per week,none,June 2014
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$510 Weekly,none,June 2014
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$510 pw,none,June 2014
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$510,none,June 2014
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$510 p.w.,none,June 2014
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$500 pw,none,February 2012
0,"36 BARNETT STREET, KENSINGTON",-37.7919940,144.9320940,2,1,1,$480,none,March 2011
0,"7/ BAYSWATER ROAD, KENSINGTON",-37.7928001,144.92511001,2,1,none,Contact,Available Now,July 2022
0,"8 BENDALL STREET, KENSINGTON",-37.78884900,144.92427500,2,1,1,$460 pw,none,July 2022
0,"8 BENDALL STREET, KENSINGTON",-37.78884900,144.92427500,2,1,1,$460 pw,none,July 2022
0,"8 BENDALL STREET, KENSINGTON",-37.78884900,144.92427500,2,1,1,$360 per week,none,September 2009
0,"8 BENDALL STREET, KENSINGTON",-37.78884900,144.92427500,2,1,1,$360 per week,none,August 2008
0,"3/18 MCIVOR PLACE, KENSINGTON",-37.788285,144.928011,2,1,1,"$400 - $1,738 pw",Townhouse,July 2022
0,"3/18 MCIVOR PLACE, KENSINGTON",-37.788285,144.928011,2,1,1,"$400 - $1,738 pw",Townhouse,July 2022
0,"3/18 MCIVOR PLACE, KENSINGTON",-37.788285,144.928011,2,1,1,"$400 - $1,738 pw",Townhouse,November 2020
0,"3/18 MCIVOR PLACE, KENSINGTON",-37.788285,144.928011,2,1,1,$370 p.w.,Townhouse,January 2014
0,"50 WESTBOURNE ROAD, KENSINGTON",-37.7924380,144.9231880,2,1,none,$500 pw,Townhouse,July 2022
0,"50 WESTBOURNE ROAD, KENSINGTON",-37.7924380,144.9231880,2,1,none,$500 pw,Townhouse,July 2022
0,"50 WESTBOURNE ROAD, KENSINGTON",-37.7924380,144.9231880,2,1,none,$500,Townhouse,July 2022
0,"50 WESTBOURNE ROAD, KENSINGTON",-37.7924380,144.9231880,2,1,none,$480 pw,Townhouse,April 2021
0,"50 WESTBOURNE ROAD, KENSINGTON",-37.7924380,144.9231880,2,1,none,$480 pw,Townhouse,March 2020
0,"50 WESTBOURNE ROAD, KENSINGTON",-37.7924380,144.9231880,2,1,none,$480 - $480,Townhouse,March 2020
0,"50 WESTBOURNE ROAD, KENSINGTON",-37.7924380,144.9231880,2,1,none,$460,Townhouse,June 2018
0,"50 WESTBOURNE ROAD, KENSINGTON",-37.7924380,144.9231880,2,1,none,$460 pw,Townhouse,June 2018
